t_ms,code,microstrain
25052.149,-459161,19.15
25053.149,-451575,32.55
25054.149,-446088,42.23
25055.149,-439370,54.10
25056.149,-433648,64.20
25057.149,-427816,74.49
25058.149,-422318,84.20
25059.149,-415973,95.40
25060.149,-410705,104.70
25061.149,-404004,116.54
25062.149,-397951,127.22
25063.149,-394887,132.63
25064.149,-391179,139.18
25065.149,-387712,145.30
25066.149,-384880,150.30
25067.149,-380695,157.69
25068.149,-376769,164.62
25069.149,-374635,168.39
25070.149,-369406,177.62
25071.149,-370757,175.23
25072.149,-369067,178.22
25073.149,-367433,181.10
25074.149,-366263,183.17
25075.149,-366939,181.98
25076.149,-365346,184.79
25079.221,-368128,179.88
25080.221,-367741,180.56
25081.221,-366588,182.60
25082.221,-367900,180.28
25083.221,-369805,176.92
25084.221,-372833,171.57
25085.221,-373074,171.14
25086.221,-376651,164.83
25087.221,-377322,163.64
25088.221,-381470,156.32
25089.221,-385733,148.79
25090.221,-389952,141.35
25091.221,-394744,132.88
25092.221,-397534,127.96
25093.221,-403279,117.82
25094.221,-409105,107.53
25095.221,-412689,101.20
25096.221,-420332,87.71
25097.221,-424183,80.91
25098.221,-429998,70.64
25099.221,-435468,60.98
25100.221,-441232,50.81
25101.221,-446101,42.21
25102.221,-455005,26.49
25103.221,-461148,15.65
25104.221,-468040,3.48
25105.221,-475176,-9.12
25106.221,-481626,-20.51
25107.221,-488070,-31.89
25108.221,-492950,-40.50
25109.221,-499710,-52.44
25110.221,-505598,-62.83
25111.221,-510757,-71.94
25112.221,-515459,-80.24
25113.221,-524748,-96.64
25114.221,-530338,-106.51
25115.221,-535965,-116.45
25116.221,-541346,-125.95
25117.221,-546636,-135.29
25118.221,-551036,-143.06
25119.221,-553995,-148.28
25120.221,-557796,-154.99
25121.221,-564547,-166.91
25122.221,-566487,-170.33
25123.221,-568889,-174.58
25124.221,-570329,-177.12
25125.221,-573645,-182.97
25126.221,-576046,-187.21
25127.221,-577801,-190.31
25128.221,-577186,-189.22
25129.221,-578866,-192.19
25130.221,-579740,-193.73
25131.221,-578894,-192.24
25132.221,-578966,-192.37
25133.221,-579144,-192.68
25134.221,-573091,-181.99
25135.221,-572830,-181.53
25136.221,-571180,-178.62
25137.221,-570100,-176.71
25138.221,-568478,-173.85
25139.221,-562100,-162.59
25140.221,-559341,-157.72
25141.221,-552218,-145.14
25142.221,-552101,-144.94
25143.221,-545470,-133.23
25144.221,-540059,-123.67
25145.221,-535622,-115.84
25146.221,-529299,-104.68
25147.221,-522605,-92.86
25148.221,-518349,-85.34
25149.221,-509015,-68.87
25150.221,-505866,-63.31
25151.221,-500633,-54.07
25152.221,-492559,-39.81
25153.221,-485071,-26.59
25154.221,-480522,-18.56
25155.221,-472865,-5.04
25156.221,-466570,6.07
25157.221,-460672,16.49
25158.221,-454990,26.52
25159.221,-447300,40.09
25160.221,-439820,53.30
25161.221,-435804,60.39
25162.221,-430552,69.66
25163.221,-425029,79.42
25164.221,-417833,92.12
25165.221,-408896,107.90
25166.221,-407067,111.13
25167.221,-402834,118.60
25168.221,-398646,126.00
25169.221,-392866,136.20
25170.221,-390464,140.44
25171.221,-386638,147.20
25172.221,-384155,151.58
25173.221,-379587,159.64
25174.221,-375215,167.36
25175.221,-373509,170.38
25176.221,-371354,174.18
25177.221,-367492,181.00
25180.219,-367772,180.50
25181.219,-366454,182.83
25182.219,-365331,184.81
25183.219,-366296,183.11
25184.219,-364972,185.45
25185.219,-365469,184.57
25186.219,-367429,181.11
25187.219,-368373,179.44
25188.219,-369059,178.23
25189.219,-371697,173.58
25190.219,-372115,172.84
25191.219,-375195,167.40
25192.219,-379541,159.73
25193.219,-380125,158.70
25194.219,-384711,150.60
25195.219,-388510,143.89
25196.219,-392395,137.03
25197.219,-397200,128.55
25198.219,-401184,121.51
25199.219,-406463,112.19
25200.219,-412346,101.81
25201.219,-415924,95.49
25202.219,-422128,84.54
25203.219,-426940,76.04
25204.219,-433422,64.60
25205.219,-439184,54.42
25206.219,-445212,43.78
25207.219,-451338,32.97
25208.219,-458481,20.35
25209.219,-462744,12.83
25210.219,-468937,1.89
25211.219,-479807,-17.30
25212.219,-484622,-25.80
25213.219,-492001,-38.83
25214.219,-496740,-47.19
25215.219,-504855,-61.52
25216.219,-510899,-72.19
25217.219,-514825,-79.12
25218.219,-519655,-87.65
25219.219,-528831,-103.85
25220.219,-533374,-111.87
25221.219,-535531,-115.68
25222.219,-542046,-127.18
25223.219,-549192,-139.80
25224.219,-552252,-145.20
25225.219,-557479,-154.43
25226.219,-561540,-161.60
25227.219,-566786,-170.86
25228.219,-569249,-175.21
25229.219,-569374,-175.43
25230.219,-573489,-182.70
25231.219,-575815,-186.80
25232.219,-575034,-185.42
25233.219,-578893,-192.24
25234.219,-575070,-185.49
25235.219,-580312,-194.74
25236.219,-581048,-196.04
25237.219,-575904,-186.96
25238.219,-576238,-187.55
25239.219,-577759,-190.24
25240.219,-573339,-182.43
25241.219,-573405,-182.55
25242.219,-570004,-176.54
25243.219,-565326,-168.28
25244.219,-564421,-166.69
25245.219,-561162,-160.93
25246.219,-555651,-151.20
25247.219,-552344,-145.36
25248.219,-546653,-135.32
25249.219,-544280,-131.13
25250.219,-537579,-119.30
25251.219,-531056,-107.78
25252.219,-525773,-98.45
25253.219,-519006,-86.50
25254.219,-515266,-79.90
25255.219,-508920,-68.70
25256.219,-501386,-55.40
25257.219,-494900,-43.94
25258.219,-489561,-34.52
25259.219,-483012,-22.96
25260.219,-476631,-11.69
25261.219,-470757,-1.32
25262.219,-460658,16.51
25263.219,-457766,21.62
25264.219,-450346,34.72
25265.219,-445362,43.52
25266.219,-440822,51.53
25267.219,-433022,65.30
25268.219,-426659,76.54
25269.219,-421929,84.89
25270.219,-414845,97.40
25271.219,-410034,105.89
25272.219,-406427,112.26
25273.219,-399386,124.69
25274.219,-395086,132.28
25275.219,-389690,141.81
25276.219,-387915,144.94
25277.219,-382623,154.28
25278.219,-379087,160.53
25281.289,-378832,160.98
25282.289,-374330,168.93
25283.289,-371203,174.45
25284.289,-371415,174.07
25285.289,-370004,176.56
25286.289,-367274,181.38
25287.289,-365798,183.99
25288.289,-365169,185.10
25289.289,-361381,191.79
25290.289,-366756,182.30
25291.289,-365907,183.80
25292.289,-367134,181.63
25293.289,-369231,177.93
25294.289,-370463,175.75
25295.289,-373657,170.11
25296.289,-373655,170.12
25297.289,-378456,161.64
25298.289,-378017,162.42
25299.289,-384523,150.93
25300.289,-387358,145.92
25301.289,-389858,141.51
25302.289,-395039,132.36
25303.289,-398733,125.84
25304.289,-404998,114.78
25305.289,-410403,105.24
25306.289,-414394,98.19
25307.289,-420606,87.22
25308.289,-425323,78.90
25309.289,-432566,66.11
25310.289,-437815,56.84
25311.289,-441895,49.64
25312.289,-451144,33.31
25313.289,-455452,25.70
25314.289,-464118,10.40
25315.289,-470708,-1.23
25316.289,-474484,-7.90
25317.289,-483820,-24.38
25318.289,-488269,-32.24
25319.289,-495325,-44.70
25320.289,-501339,-55.31
25321.289,-510003,-70.61
25322.289,-513439,-76.68
25323.289,-520061,-88.37
25324.289,-525793,-98.49
25325.289,-532503,-110.33
25326.289,-537205,-118.64
25327.289,-540240,-123.99
25328.289,-544644,-131.77
25329.289,-551258,-143.45
25330.289,-556036,-151.88
25331.289,-561511,-161.55
25332.289,-566150,-169.74
25333.289,-566493,-170.35
25334.289,-571814,-179.74
25335.289,-574138,-183.84
25336.289,-575821,-186.81
25337.289,-575207,-185.73
25338.289,-577336,-189.49
25339.289,-578664,-191.83
25340.289,-578420,-191.40
25341.289,-580958,-195.88
25342.289,-577198,-189.25
25343.289,-577560,-189.88
25344.289,-575460,-186.18
25345.289,-575637,-186.49
25346.289,-573114,-182.03
25347.289,-568534,-173.95
25348.289,-569449,-175.56
25349.289,-566480,-170.32
25350.289,-561832,-162.12
25351.289,-556228,-152.22
25352.289,-553233,-146.93
25353.289,-548944,-139.36
25354.289,-545270,-132.88
25355.289,-539679,-123.00
25356.289,-534477,-113.82
25357.289,-529537,-105.10
25358.289,-524127,-95.55
25359.289,-519228,-86.90
25360.289,-512176,-74.45
25361.289,-505600,-62.84
25362.289,-498988,-51.16
25363.289,-489776,-34.90
25364.289,-484869,-26.23
25365.289,-477515,-13.25
25366.289,-472842,-5.00
25367.289,-466539,6.13
25368.289,-457026,22.92
25369.289,-453431,29.27
25370.289,-446656,41.23
25371.289,-441327,50.64
25372.289,-435334,61.22
25373.289,-429252,71.96
25374.289,-423495,82.12
25375.289,-415654,95.97
25376.289,-410692,104.73
25377.289,-405732,113.48
25378.289,-400173,123.30
25379.289,-397319,128.34
25382.319,-392743,136.42
25383.319,-392287,137.22
25384.319,-383923,151.99
25385.319,-380936,157.26
25386.319,-379821,159.23
25387.319,-375797,166.34
25388.319,-372360,172.40
25389.319,-371683,173.60
25390.319,-369814,176.90
25391.319,-367728,180.58
25392.319,-365037,185.33
25393.319,-365760,184.06
25394.319,-366379,182.96
25395.319,-366360,183.00
25396.319,-365184,185.07
25397.319,-364184,186.84
25398.319,-368237,179.68
25399.319,-369458,177.53
25400.319,-371115,174.60
25401.319,-372350,172.42
25402.319,-375055,167.65
25403.319,-380402,158.21
25404.319,-382660,154.22
25405.319,-386728,147.04
25406.319,-390742,139.95
25407.319,-393223,135.57
25408.319,-398206,126.77
25409.319,-403988,116.56
25410.319,-407457,110.44
25411.319,-411751,102.86
25412.319,-417349,92.97
25413.319,-422664,83.59
25414.319,-430572,69.63
25415.319,-433443,64.56
25416.319,-441093,51.05
25417.319,-447858,39.11
25418.319,-454553,27.29
25419.319,-461828,14.45
25420.319,-466766,5.73
25421.319,-475077,-8.95
25422.319,-479669,-17.05
25423.319,-487175,-30.31
25424.319,-493022,-40.63
25425.319,-500204,-53.31
25426.319,-504891,-61.58
25427.319,-510015,-70.63
25428.319,-517397,-83.66
25429.319,-518728,-86.01
25430.319,-528355,-103.01
25431.319,-535834,-116.22
25432.319,-539991,-123.55
25433.319,-546083,-134.31
25434.319,-548227,-138.10
25435.319,-555029,-150.11
25436.319,-558690,-156.57
25437.319,-564510,-166.84
25438.319,-564368,-166.59
25439.319,-569292,-175.29
25440.319,-572714,-181.33
25441.319,-572163,-180.36
25442.319,-575084,-185.51
25443.319,-577602,-189.96
25444.319,-579177,-192.74
25445.319,-580782,-195.57
25446.319,-581059,-196.06
25447.319,-576251,-187.57
25448.319,-578641,-191.79
25449.319,-576315,-187.69
25450.319,-573408,-182.55
25451.319,-572256,-180.52
25452.319,-572520,-180.99
25453.319,-569638,-175.90
25454.319,-568145,-173.26
25455.319,-562174,-162.72
25456.319,-559780,-158.49
25457.319,-556301,-152.35
25458.319,-548648,-138.84
25459.319,-548749,-139.02
25460.319,-542611,-128.18
25461.319,-535722,-116.02
25462.319,-532981,-111.18
25463.319,-526279,-99.35
25464.319,-518326,-85.30
25465.319,-514224,-78.06
25466.319,-508051,-67.16
25467.319,-501692,-55.94
25468.319,-494675,-43.55
25469.319,-489845,-35.02
25470.319,-480172,-17.94
25471.319,-476934,-12.23
25472.319,-468961,1.85
25473.319,-460717,16.41
25474.319,-454601,27.20
25475.319,-449933,35.45
25476.319,-442349,48.84
25477.319,-436164,59.76
25478.319,-431676,67.68
25479.319,-425728,78.18
25480.319,-419801,88.65
25483.397,-415624,96.02
25484.397,-410147,105.69
25485.397,-403024,118.27
25486.397,-398618,126.04
25487.397,-394811,132.77
25488.397,-391153,139.22
25489.397,-387459,145.75
25490.397,-382022,155.35
25491.397,-380278,158.42
25492.397,-375482,166.89
25493.397,-373744,169.96
25494.397,-371416,174.07
25495.397,-370493,175.70
25496.397,-368009,180.09
25497.397,-367188,181.54
25498.397,-366163,183.35
25499.397,-365667,184.22
25500.397,-366149,183.37
25501.397,-364416,186.43
25502.397,-366111,183.44
25503.397,-366600,182.57
25504.397,-368498,179.22
25505.397,-369643,177.20
25506.397,-372218,172.66
25507.397,-373933,169.63
25508.397,-377052,164.12
25509.397,-380815,157.48
25510.397,-384586,150.82
25511.397,-389193,142.69
25512.397,-390995,139.50
25513.397,-395899,130.85
25514.397,-400154,123.33
25515.397,-406037,112.95
25516.397,-409574,106.70
25517.397,-413102,100.47
25518.397,-420225,87.90
25519.397,-428020,74.13
25520.397,-430335,70.05
25521.397,-438522,55.59
25522.397,-443567,46.69
25523.397,-451426,32.81
25524.397,-456813,23.30
25525.397,-463096,12.21
25526.397,-468415,2.82
25527.397,-476187,-10.91
25528.397,-480622,-18.74
25529.397,-490820,-36.74
25530.397,-495449,-44.91
25531.397,-502107,-56.67
25532.397,-509517,-69.75
25533.397,-516606,-82.27
25534.397,-519863,-88.02
25535.397,-527048,-100.70
25536.397,-531350,-108.30
25537.397,-539140,-122.05
25538.397,-542346,-127.71
25539.397,-547832,-137.40
25540.397,-554176,-148.60
25541.397,-556874,-153.36
25542.397,-558932,-157.00
25543.397,-565810,-169.14
25544.397,-566357,-170.11
25545.397,-571441,-179.08
25546.397,-573324,-182.41
25547.397,-575022,-185.40
25548.397,-577960,-190.59
25549.397,-578274,-191.15
25550.397,-579692,-193.65
25551.397,-579717,-193.69
25552.397,-579630,-193.54
25553.397,-579198,-192.78
25554.397,-577588,-189.93
25555.397,-573188,-182.17
25556.397,-574248,-184.04
25557.397,-574080,-183.74
25558.397,-569429,-175.53
25559.397,-569102,-174.95
25560.397,-565042,-167.78
25561.397,-561068,-160.77
25562.397,-557069,-153.71
25563.397,-553621,-147.62
25564.397,-547904,-137.53
25565.397,-545270,-132.88
25566.397,-539609,-122.88
25567.397,-533077,-111.35
25568.397,-527877,-102.17
25569.397,-522702,-93.03
25570.397,-516492,-82.07
25571.397,-511094,-72.54
25572.397,-503831,-59.71
25573.397,-497120,-47.86
25574.397,-491282,-37.56
25575.397,-484147,-24.96
25576.397,-477079,-12.48
25577.397,-472705,-4.76
25578.397,-463147,12.12
25579.397,-457108,22.78
25580.397,-451855,32.05
25581.397,-446828,40.93
25584.445,-440135,52.74
25585.445,-436656,58.89
25586.445,-427000,75.94
25587.445,-420442,87.51
25588.445,-415227,96.72
25589.445,-409908,106.11
25590.445,-405969,113.07
25591.445,-402399,119.37
25592.445,-396130,130.44
25593.445,-391458,138.69
25594.445,-387529,145.62
25595.445,-383832,152.15
25596.445,-381259,156.69
25597.445,-378061,162.34
25598.445,-375178,167.43
25599.445,-372496,172.16
25600.445,-369729,177.05
25601.445,-367414,181.14
25602.445,-366914,182.02
25603.445,-365762,184.05
25604.445,-365880,183.85
25605.445,-364969,185.45
25606.445,-365439,184.62
25607.445,-365543,184.44
25608.445,-367446,181.08
25609.445,-367080,181.73
25610.445,-368624,179.00
25611.445,-372595,171.99
25612.445,-373147,171.02
25613.445,-375898,166.16
25614.445,-378864,160.92
25615.445,-382575,154.37
25616.445,-385619,149.00
25617.445,-390259,140.80
25618.445,-392977,136.00
25619.445,-397987,127.16
25620.445,-403437,117.54
25621.445,-407288,110.74
25622.445,-412421,101.68
25623.445,-417271,93.11
25624.445,-423714,81.74
25625.445,-428679,72.97
25626.445,-435510,60.91
25627.445,-441314,50.66
25628.445,-448068,38.74
25629.445,-452304,31.26
25630.445,-461065,15.79
25631.445,-467684,4.11
25632.445,-474409,-7.77
25633.445,-479224,-16.27
25634.445,-486952,-29.91
25635.445,-494638,-43.48
25636.445,-501193,-55.06
25637.445,-503921,-59.87
25638.445,-512873,-75.68
25639.445,-519263,-86.96
25640.445,-523206,-93.92
25641.445,-527937,-102.27
25642.445,-534248,-113.42
25643.445,-541288,-125.84
25644.445,-543955,-130.55
25645.445,-552210,-145.13
25646.445,-555053,-150.15
25647.445,-558030,-155.40
25648.445,-562032,-162.47
25649.445,-567374,-171.90
25650.445,-568997,-174.77
25651.445,-571008,-178.32
25652.445,-572222,-180.46
25653.445,-575192,-185.70
25654.445,-576870,-188.67
25655.445,-578856,-192.17
25656.445,-577529,-189.83
25657.445,-578547,-191.63
25658.445,-578081,-190.80
25659.445,-575553,-186.34
25660.445,-576168,-187.43
25661.445,-576216,-187.51
25662.445,-574131,-183.83
25663.445,-572103,-180.25
25664.445,-571081,-178.45
25665.445,-565025,-167.75
25666.445,-560749,-160.20
25667.445,-558459,-156.16
25668.445,-554296,-148.81
25669.445,-551105,-143.18
25670.445,-545935,-134.05
25671.445,-541873,-126.88
25672.445,-535642,-115.88
25673.445,-531419,-108.42
25674.445,-525973,-98.81
25675.445,-518056,-84.83
25676.445,-513060,-76.01
25677.445,-506656,-64.70
25678.445,-500502,-53.84
25679.445,-491716,-38.32
25680.445,-485992,-28.22
25681.445,-481627,-20.51
25682.445,-469788,0.39
25685.440,-467328,4.73
25686.440,-463613,11.29
25687.440,-455155,26.23
25688.440,-449537,36.15
25689.440,-443603,46.62
25690.440,-434968,61.87
25691.440,-431935,67.22
25692.440,-424566,80.23
25693.440,-418999,90.06
25694.440,-413571,99.64
25695.440,-407778,109.87
25696.440,-403127,118.08
25697.440,-399523,124.45
25698.440,-392335,137.14
25699.440,-390112,141.06
25700.440,-385858,148.57
25701.440,-383506,152.73
25702.440,-380365,158.27
25703.440,-376110,165.78
25704.440,-374218,169.12
25705.440,-372021,173.00
25706.440,-368102,179.92
25707.440,-368469,179.27
25708.440,-366272,183.15
25709.440,-366526,182.70
25710.440,-366309,183.09
25711.440,-365567,184.40
25712.440,-365607,184.33
25713.440,-365516,184.49
25714.440,-367914,180.25
25715.440,-367950,180.19
25716.440,-368860,178.58
25717.440,-372411,172.31
25718.440,-372004,173.03
25719.440,-377787,162.82
25720.440,-380050,158.83
25721.440,-384560,150.86
25722.440,-389703,141.78
25723.440,-393055,135.87
25724.440,-395966,130.73
25725.440,-399881,123.82
25726.440,-402489,119.21
25727.440,-409185,107.39
25728.440,-415241,96.70
25729.440,-419864,88.53
25730.440,-425952,77.79
25731.440,-428703,72.93
25732.440,-438161,56.23
25733.440,-443210,47.32
25734.440,-452425,31.05
25735.440,-456363,24.09
25736.440,-464454,9.81
25737.440,-472113,-3.71
25738.440,-476344,-11.18
25739.440,-484782,-26.08
25740.440,-489712,-34.79
25741.440,-497832,-49.12
25742.440,-503259,-58.70
25743.440,-508882,-68.63
25744.440,-513343,-76.51
25745.440,-521720,-91.30
25746.440,-523191,-93.89
25747.440,-532716,-110.71
25748.440,-538160,-120.32
25749.440,-544800,-132.05
25750.440,-545503,-133.29
25751.440,-553068,-146.64
25752.440,-555542,-151.01
25753.440,-560778,-160.26
25754.440,-564941,-167.61
25755.440,-566920,-171.10
25756.440,-570251,-176.98
25757.440,-572496,-180.94
25758.440,-576738,-188.43
25759.440,-577934,-190.54
25760.440,-577942,-190.56
25761.440,-579769,-193.78
25762.440,-577145,-189.15
25763.440,-581236,-196.37
25764.440,-579793,-193.83
25765.440,-576987,-188.87
25766.440,-577418,-189.63
25767.440,-576326,-187.71
25768.440,-572814,-181.51
25769.440,-569170,-175.07
25770.440,-567316,-171.80
25771.440,-566822,-170.93
25772.440,-561019,-160.68
25773.440,-556455,-152.62
25774.440,-553353,-147.15
25775.440,-547943,-137.59
25776.440,-541634,-126.46
25777.440,-537604,-119.34
25778.440,-534936,-114.63
25779.440,-527715,-101.88
25780.440,-521422,-90.77
25781.440,-514840,-79.15
25782.440,-509691,-70.06
25783.440,-502521,-57.40
25786.521,-489491,-34.40
25787.521,-489854,-35.04
25788.521,-483506,-23.83
25789.521,-475657,-9.97
25790.521,-471068,-1.87
25791.521,-465746,7.53
25792.521,-456795,23.33
25793.521,-449067,36.98
25794.521,-442602,48.39
25795.521,-440503,52.10
25796.521,-433732,64.05
25797.521,-427266,75.47
25798.521,-420694,87.07
25799.521,-415557,96.14
25800.521,-409562,106.72
25801.521,-405553,113.80
25802.521,-400159,123.32
25803.521,-396535,129.72
25804.521,-387612,145.48
25805.521,-389360,142.39
25806.521,-385122,149.87
25807.521,-380724,157.64
25808.521,-376970,164.27
25809.521,-374147,169.25
25810.521,-372441,172.26
25811.521,-369351,177.72
25812.521,-369181,178.02
25813.521,-366968,181.92
25814.521,-365114,185.20
25815.521,-366342,183.03
25816.521,-366563,182.64
25817.521,-365095,185.23
25818.521,-366364,182.99
25819.521,-366197,183.29
25820.521,-366287,183.13
25821.521,-369922,176.71
25822.521,-372991,171.29
25823.521,-372865,171.51
25824.521,-374999,167.75
25825.521,-379830,159.22
25826.521,-383496,152.74
25827.521,-386682,147.12
25828.521,-390205,140.90
25829.521,-392043,137.65
25830.521,-398832,125.67
25831.521,-404050,116.45
25832.521,-408707,108.23
25833.521,-411732,102.89
25834.521,-418313,91.27
25835.521,-423426,82.25
25836.521,-430516,69.73
25837.521,-435965,60.11
25838.521,-439014,54.72
25839.521,-446724,41.11
25840.521,-454020,28.23
25841.521,-460054,17.58
25842.521,-467759,3.97
25843.521,-473802,-6.70
25844.521,-480305,-18.18
25845.521,-485974,-28.19
25846.521,-494820,-43.80
25847.521,-500542,-53.91
25848.521,-505154,-62.05
25849.521,-510958,-72.30
25850.521,-518217,-85.11
25851.521,-524094,-95.49
25852.521,-531234,-108.09
25853.521,-533147,-111.47
25854.521,-539597,-122.86
25855.521,-545792,-133.80
25856.521,-550777,-142.60
25857.521,-550850,-142.73
25858.521,-559203,-157.47
25859.521,-561799,-162.06
25860.521,-564448,-166.73
25861.521,-567951,-172.92
25862.521,-572606,-181.14
25863.521,-574522,-184.52
25864.521,-577624,-190.00
25865.521,-577414,-189.63
25866.521,-577346,-189.51
25867.521,-580410,-194.92
25868.521,-579800,-193.84
25869.521,-577461,-189.71
25870.521,-577397,-189.60
25871.521,-574722,-184.87
25872.521,-575648,-186.51
25873.521,-574650,-184.75
25874.521,-570923,-178.17
25875.521,-570869,-178.07
25876.521,-564188,-166.28
25877.521,-564043,-166.02
25878.521,-557928,-155.22
25879.521,-555277,-150.54
25880.521,-550343,-141.83
25881.521,-545915,-134.01
25882.521,-540195,-123.91
25883.521,-537332,-118.86
25884.521,-527893,-102.20
25887.550,-528803,-103.80
25888.550,-516516,-82.11
25889.550,-511140,-72.62
25890.550,-506428,-64.30
25891.550,-502163,-56.77
25892.550,-494542,-43.31
25893.550,-487877,-31.55
25894.550,-482188,-21.50
25895.550,-474941,-8.71
25896.550,-468347,2.94
25897.550,-460516,16.76
25898.550,-454438,27.49
25899.550,-449024,37.05
25900.550,-441971,49.50
25901.550,-436162,59.76
25902.550,-429403,71.69
25903.550,-424341,80.63
25904.550,-418457,91.02
25905.550,-413340,100.05
25906.550,-408129,109.25
25907.550,-399415,124.64
25908.550,-399311,124.82
25909.550,-393373,135.31
25910.550,-389428,142.27
25911.550,-386137,148.08
25912.550,-383876,152.07
25913.550,-380356,158.29
25914.550,-375498,166.86
25915.550,-371995,173.05
25916.550,-371654,173.65
25917.550,-369118,178.13
25918.550,-366340,183.03
25919.550,-365368,184.75
25920.550,-365907,183.80
25921.550,-365555,184.42
25922.550,-365185,185.07
25923.550,-366047,183.55
25924.550,-365842,183.91
25925.550,-366580,182.61
25926.550,-369662,177.17
25927.550,-370459,175.76
25928.550,-371998,173.04
25929.550,-374369,168.86
25930.550,-379584,159.65
25931.550,-378566,161.45
25932.550,-385317,149.53
25933.550,-388147,144.53
25934.550,-391762,138.15
25935.550,-396872,129.13
25936.550,-398784,125.75
25937.550,-405450,113.98
25938.550,-412323,101.85
25939.550,-416669,94.18
25940.550,-422662,83.59
25941.550,-427979,74.21
25942.550,-431904,67.28
25943.550,-439374,54.09
25944.550,-445374,43.50
25945.550,-451231,33.15
25946.550,-457754,21.64
25947.550,-462327,13.56
25948.550,-470050,-0.07
25949.550,-476086,-10.73
25950.550,-484820,-26.15
25951.550,-489457,-34.33
25952.550,-496859,-47.40
25953.550,-502789,-57.87
25954.550,-509991,-70.59
25955.550,-509643,-69.97
25956.550,-521555,-91.01
25957.550,-524388,-96.01
25958.550,-533541,-112.17
25959.550,-539175,-122.11
25960.550,-543995,-130.62
25961.550,-548843,-139.18
25962.550,-551508,-143.89
25963.550,-556839,-153.30
25964.550,-559323,-157.69
25965.550,-562612,-163.49
25966.550,-569534,-175.71
25967.550,-572910,-181.67
25968.550,-574793,-185.00
25969.550,-572759,-181.41
25970.550,-579025,-192.47
25971.550,-579487,-193.29
25972.550,-580348,-194.81
25973.550,-579389,-193.11
25974.550,-579572,-193.44
25975.550,-578757,-192.00
25976.550,-577184,-189.22
25977.550,-576621,-188.23
25978.550,-576403,-187.84
25979.550,-574721,-184.87
25980.550,-571722,-179.58
25981.550,-565887,-169.28
25982.550,-567077,-171.38
25983.550,-562208,-162.78
25984.550,-558735,-156.65
25985.550,-553498,-147.40
25988.615,-544437,-131.40
25989.615,-544511,-131.54
25990.615,-538762,-121.38
25991.615,-531155,-107.95
25992.615,-530409,-106.64
25993.615,-522994,-93.55
25994.615,-516126,-81.42
25995.615,-511382,-73.04
25996.615,-502070,-56.60
25997.615,-498645,-50.56
25998.615,-488695,-32.99
25999.615,-484969,-26.41
26000.615,-477609,-13.42
26001.615,-472186,-3.84
26002.615,-465839,7.36
26003.615,-458479,20.36
26004.615,-450608,34.25
26005.615,-446626,41.28
26006.615,-439302,54.22
26007.615,-433277,64.85
26008.615,-427868,74.40
26009.615,-421504,85.64
26010.615,-416276,94.87
26011.615,-409589,106.68
26012.615,-404587,115.51
26013.615,-399343,124.76
26014.615,-394316,133.64
26015.615,-390394,140.56
26016.615,-386263,147.86
26017.615,-383094,153.45
26018.615,-380061,158.81
26019.615,-377607,163.14
26020.615,-374857,168.00
26021.615,-372546,172.08
26022.615,-369591,177.29
26023.615,-367768,180.51
26024.615,-367111,181.67
26025.615,-364984,185.43
26026.615,-366658,182.47
26027.615,-366737,182.33
26028.615,-366740,182.33
26029.615,-364363,186.52
26030.615,-367734,180.57
26031.615,-370066,176.45
26032.615,-369477,177.49
26033.615,-372243,172.61
26034.615,-374020,169.47
26035.615,-375164,167.45
26036.615,-378728,161.16
26037.615,-383123,153.40
26038.615,-386140,148.08
26039.615,-390667,140.08
26040.615,-394677,133.00
26041.615,-398570,126.13
26042.615,-404397,115.84
26043.615,-408806,108.06
26044.615,-411565,103.19
26045.615,-419533,89.12
26046.615,-424900,79.64
26047.615,-429738,71.10
26048.615,-434097,63.41
26049.615,-441269,50.74
26050.615,-448117,38.65
26051.615,-454656,27.11
26052.615,-461450,15.11
26053.615,-467270,4.84
26054.615,-475102,-8.99
26055.615,-480778,-19.01
26056.615,-486949,-29.91
26057.615,-492239,-39.25
26058.615,-499421,-51.93
26059.615,-507248,-65.75
26060.615,-513821,-77.35
26061.615,-517848,-84.46
26062.615,-523683,-94.76
26063.615,-529707,-105.40
26064.615,-534421,-113.72
26065.615,-540263,-124.04
26066.615,-545393,-133.09
26067.615,-550779,-142.60
26068.615,-554150,-148.55
26069.615,-557512,-154.49
26070.615,-561416,-161.38
26071.615,-566179,-169.79
26072.615,-568499,-173.89
26073.615,-570631,-177.65
26074.615,-573241,-182.26
26075.615,-577617,-189.99
26076.615,-578334,-191.25
26077.615,-575916,-186.98
26078.615,-579653,-193.58
26079.615,-579718,-193.69
26080.615,-579276,-192.91
26081.615,-577959,-190.59
26082.615,-575231,-185.77
26083.615,-574619,-184.69
26084.615,-575805,-186.79
26085.615,-571980,-180.03
26086.615,-568822,-174.46
26089.627,-565395,-168.41
26090.627,-559134,-157.35
26091.627,-562157,-162.69
26092.627,-557855,-155.09
26093.627,-550297,-141.75
26094.627,-546786,-135.55
26095.627,-540841,-125.06
26096.627,-538405,-120.75
26097.627,-531279,-108.17
26098.627,-523039,-93.63
26099.627,-519514,-87.40
26100.627,-513347,-76.51
26101.627,-506903,-65.14
26102.627,-500227,-53.35
26103.627,-494148,-42.62
26104.627,-486512,-29.14
26105.627,-483064,-23.05
26106.627,-476168,-10.87
26107.627,-470027,-0.03
26108.627,-462804,12.72
26109.627,-455285,26.00
