t_ms,code,microstrain
2652.359,-498111,-52.79
2653.359,-495425,-48.05
2654.359,-493869,-45.30
2655.359,-491614,-41.32
2656.359,-489101,-36.88
2657.359,-487367,-33.82
2658.359,-485056,-29.74
2659.359,-483094,-26.28
2660.359,-481251,-23.02
2661.359,-479164,-19.34
2662.359,-476247,-14.19
2663.359,-475010,-12.01
2664.359,-472543,-7.65
2665.359,-470351,-3.78
2666.359,-468211,-0.00
2667.359,-465634,4.55
2668.359,-464010,7.42
2669.359,-461340,12.13
2670.359,-458856,16.51
2671.359,-458003,18.02
2672.359,-455052,23.23
2673.359,-453489,25.99
2674.359,-451213,30.01
2675.359,-449450,33.12
2676.359,-447137,37.21
2677.359,-445919,39.36
2678.359,-443773,43.14
2679.359,-441948,46.37
2680.359,-439534,50.63
2681.359,-437149,54.84
2682.359,-435815,57.19
2683.359,-433940,60.50
2684.359,-433215,61.78
2685.359,-430097,67.29
2686.359,-427763,71.41
2687.359,-426536,73.58
2688.359,-425535,75.34
2689.359,-422694,80.36
2690.359,-421342,82.75
2691.359,-419207,86.52
2692.359,-417734,89.12
2693.359,-416725,90.90
2694.359,-415911,92.34
2695.359,-414254,95.26
2696.359,-413010,97.46
2697.359,-412059,99.14
2698.359,-411148,100.75
2699.359,-409399,103.83
2700.359,-408135,106.06
2701.359,-407129,107.84
2702.359,-406476,108.99
2703.359,-405596,110.55
2704.359,-404513,112.46
2705.359,-403224,114.74
2706.359,-403180,114.81
2707.359,-402798,115.49
2708.359,-402094,116.73
2709.359,-401409,117.94
2710.359,-400838,118.95
2711.359,-401210,118.29
2712.359,-400587,119.39
2713.359,-399682,120.99
2714.359,-400257,119.97
2715.359,-400349,119.81
2716.359,-399272,121.71
2717.359,-400651,119.28
2718.359,-399121,121.98
2719.359,-399910,120.59
2720.359,-400853,118.92
2721.359,-401274,118.18
2722.359,-401794,117.26
2723.359,-401143,118.41
2724.359,-401367,118.01
2725.359,-401754,117.33
2728.407,-402633,115.78
2729.407,-403987,113.39
2730.407,-404249,112.93
2731.407,-403958,113.44
2732.407,-405461,110.79
2733.407,-405490,110.73
2734.407,-407051,107.98
2735.407,-407833,106.60
2736.407,-408657,105.14
2737.407,-410002,102.77
2738.407,-411602,99.94
2739.407,-412473,98.41
2740.407,-413796,96.07
2741.407,-414632,94.59
2742.407,-415419,93.20
2743.407,-417695,89.19
2744.407,-418328,88.07
2745.407,-420198,84.77
2746.407,-420946,83.45
2747.407,-423040,79.75
2748.407,-424205,77.69
2749.407,-426373,73.86
2750.407,-428350,70.37
2751.407,-430307,66.92
2752.407,-430747,66.14
2753.407,-432893,62.35
2754.407,-434704,59.16
2755.407,-435831,57.17
2756.407,-436980,55.14
2757.407,-439298,51.05
2758.407,-441748,46.72
2759.407,-442572,45.26
2760.407,-444801,41.33
2761.407,-446816,37.77
2762.407,-448946,34.01
2763.407,-450688,30.94
2764.407,-451504,29.49
2765.407,-454100,24.91
2766.407,-456191,21.22
2767.407,-458382,17.35
2768.407,-459857,14.75
2769.407,-461591,11.69
2770.407,-464406,6.72
2771.407,-465927,4.03
2772.407,-466561,2.91
2773.407,-469731,-2.69
2774.407,-472258,-7.15
2775.407,-473421,-9.20
2776.407,-475792,-13.39
2777.407,-477892,-17.09
2778.407,-479744,-20.36
2779.407,-481491,-23.45
2780.407,-483676,-27.31
2781.407,-486413,-32.14
2782.407,-486783,-32.79
2783.407,-490145,-38.73
2784.407,-491323,-40.81
2785.407,-493586,-44.80
2786.407,-494688,-46.75
2787.407,-496908,-50.67
2788.407,-499098,-54.53
2789.407,-500364,-56.77
2790.407,-502398,-60.36
2791.407,-504214,-63.57
2792.407,-505474,-65.79
2793.407,-506529,-67.65
2794.407,-509126,-72.24
2795.407,-510549,-74.75
2796.407,-511991,-77.30
2797.407,-513967,-80.79
2798.407,-514520,-81.76
2799.407,-516997,-86.14
2800.407,-517907,-87.74
2801.407,-518535,-88.85
2802.407,-520153,-91.71
2803.407,-522200,-95.32
2804.407,-523668,-97.91
2805.407,-523936,-98.39
2806.407,-525242,-100.69
2807.407,-526541,-102.99
2808.407,-526948,-103.70
2809.407,-527851,-105.30
2810.407,-528761,-106.91
2811.407,-529950,-109.00
2812.407,-531783,-112.24
2813.407,-531446,-111.65
2814.407,-532388,-113.31
2815.407,-533016,-114.42
2816.407,-533284,-114.89
2817.407,-535036,-117.98
2818.407,-535177,-118.23
2819.407,-535576,-118.94
2820.407,-535301,-118.45
2821.407,-535572,-118.93
2822.407,-536274,-120.17
2823.407,-537140,-121.70
2824.407,-535991,-119.67
2825.407,-535818,-119.36
2826.407,-537316,-122.01
2829.441,-536924,-121.32
2830.441,-536874,-121.23
2831.441,-537030,-121.50
2832.441,-535911,-119.53
2833.441,-536623,-120.79
2834.441,-534644,-117.29
2835.441,-534402,-116.86
2836.441,-534924,-117.79
2837.441,-533904,-115.99
2838.441,-533717,-115.66
2839.441,-533708,-115.64
2840.441,-531822,-112.31
2841.441,-530261,-109.55
2842.441,-530059,-109.20
2843.441,-529018,-107.36
2844.441,-528560,-106.55
2845.441,-527434,-104.56
2846.441,-526579,-103.05
2847.441,-524948,-100.17
2848.441,-523869,-98.27
2849.441,-522805,-96.39
2850.441,-521184,-93.53
2851.441,-520237,-91.86
2852.441,-519458,-90.48
2853.441,-516900,-85.96
2854.441,-514726,-82.13
2855.441,-515336,-83.20
2856.441,-512609,-78.39
2857.441,-509892,-73.59
2858.441,-508665,-71.43
2859.441,-506824,-68.17
2860.441,-506519,-67.64
2861.441,-503036,-61.49
2862.441,-501837,-59.37
2863.441,-499618,-55.45
2864.441,-496137,-49.31
2865.441,-495372,-47.96
2866.441,-493992,-45.52
2867.441,-491775,-41.61
2868.441,-489992,-38.46
2869.441,-486703,-32.65
2870.441,-485304,-30.18
2871.441,-482967,-26.05
2872.441,-481162,-22.87
2873.441,-478475,-18.12
2874.441,-476863,-15.28
2875.441,-474163,-10.51
2876.441,-471285,-5.43
2877.441,-469798,-2.80
2878.441,-467892,0.56
2879.441,-465873,4.13
2880.441,-463285,8.70
2881.441,-460463,13.68
2882.441,-458926,16.39
2883.441,-457185,19.46
2884.441,-455431,22.56
2885.441,-453240,26.43
2886.441,-451300,29.86
2887.441,-449594,32.87
2888.441,-446366,38.57
2889.441,-446259,38.76
2890.441,-442807,44.85
2891.441,-441323,47.47
2892.441,-440808,48.38
2893.441,-437327,54.53
2894.441,-435177,58.32
2895.441,-434594,59.35
2896.441,-432115,63.73
2897.441,-430338,66.86
2898.441,-427679,71.56
2899.441,-426321,73.96
2900.441,-424399,77.35
2901.441,-423441,79.04
2902.441,-421871,81.81
2903.441,-420200,84.76
2904.441,-418882,87.09
2905.441,-417263,89.95
2906.441,-415663,92.77
2907.441,-415131,93.71
2908.441,-412907,97.64
2909.441,-410743,101.46
2910.441,-409508,103.64
2911.441,-409567,103.54
2912.441,-408048,106.22
2913.441,-408203,105.94
2914.441,-405422,110.85
2915.441,-405270,111.12
2916.441,-404887,111.80
2917.441,-404725,112.09
2918.441,-403045,115.05
2919.441,-402377,116.23
2920.441,-401105,118.48
2921.441,-401671,117.48
2922.441,-401806,117.24
2923.441,-401453,117.86
2924.441,-400319,119.86
2925.441,-399393,121.50
2926.441,-399977,120.47
2927.441,-400621,119.33
2930.485,-399473,121.36
2931.485,-400233,120.02
2932.485,-399145,121.94
2933.485,-399748,120.87
2934.485,-400316,119.87
2935.485,-400382,119.75
2936.485,-401492,117.79
2937.485,-401679,117.46
2938.485,-401832,117.19
2939.485,-401833,117.19
2940.485,-402208,116.53
2941.485,-403622,114.03
2942.485,-403503,114.24
2943.485,-404730,112.08
2944.485,-405392,110.91
2945.485,-406765,108.48
2946.485,-407122,107.85
2947.485,-408463,105.49
2948.485,-408843,104.81
2949.485,-409229,104.13
2950.485,-411527,100.08
2951.485,-411801,99.59
2952.485,-413313,96.92
2953.485,-415008,93.93
2954.485,-416124,91.96
2955.485,-417752,89.09
2956.485,-418531,87.71
2957.485,-420034,85.06
2958.485,-421447,82.56
2959.485,-423625,78.72
2960.485,-424464,77.24
2961.485,-427235,72.34
2962.485,-428208,70.63
2963.485,-429272,68.75
2964.485,-431657,64.54
2965.485,-432216,63.55
2966.485,-434498,59.52
2967.485,-436584,55.84
2968.485,-436791,55.47
2969.485,-439010,51.55
2970.485,-442026,46.23
2971.485,-443028,44.46
2972.485,-444685,41.53
2973.485,-447225,37.05
2974.485,-448656,34.52
2975.485,-450294,31.63
2976.485,-452103,28.44
2977.485,-454625,23.98
2978.485,-456320,20.99
2979.485,-457771,18.43
2980.485,-460534,13.55
2981.485,-462033,10.91
2982.485,-464418,6.69
2983.485,-466106,3.71
2984.485,-468392,-0.32
2985.485,-470355,-3.79
2986.485,-472646,-7.83
2987.485,-474162,-10.51
2988.485,-477579,-16.54
2989.485,-477833,-16.99
2990.485,-480669,-22.00
2991.485,-482438,-25.12
2992.485,-484726,-29.16
2993.485,-485477,-30.49
2994.485,-488769,-36.30
2995.485,-490213,-38.85
2996.485,-492445,-42.79
2997.485,-493345,-44.38
2998.485,-494829,-47.00
2999.485,-496596,-50.12
3000.485,-499755,-55.69
3001.485,-500785,-57.51
3002.485,-503082,-61.57
3003.485,-503770,-62.78
3004.485,-506823,-68.17
3005.485,-507421,-69.23
3006.485,-508683,-71.46
3007.485,-510592,-74.83
3008.485,-513037,-79.14
3009.485,-514048,-80.93
3010.485,-515962,-84.31
3011.485,-516246,-84.81
3012.485,-517412,-86.87
3013.485,-519431,-90.43
3014.485,-521251,-93.65
3015.485,-521617,-94.29
3016.485,-523237,-97.15
3017.485,-524327,-99.08
3018.485,-526012,-102.05
3019.485,-526247,-102.47
3020.485,-527698,-105.03
3021.485,-528774,-106.93
3022.485,-528171,-105.86
3023.485,-530310,-109.64
3024.485,-531089,-111.02
3025.485,-532330,-113.21
3026.485,-532713,-113.88
3027.485,-533111,-114.59
3028.485,-533365,-115.03
3031.537,-535014,-117.95
3032.537,-534305,-116.69
3033.537,-535510,-118.82
3034.537,-536757,-121.02
3035.537,-535733,-119.21
3036.537,-535871,-119.46
3037.537,-535881,-119.48
3038.537,-536638,-120.81
3039.537,-535621,-119.02
3040.537,-536671,-120.87
3041.537,-535832,-119.39
3042.537,-536227,-120.09
3043.537,-536485,-120.54
3044.537,-536514,-120.59
3045.537,-535977,-119.65
3046.537,-534428,-116.91
3047.537,-534701,-117.39
3048.537,-534702,-117.39
3049.537,-534639,-117.28
3050.537,-533182,-114.71
3051.537,-532471,-113.46
3052.537,-531381,-111.53
3053.537,-530613,-110.18
3054.537,-530489,-109.96
3055.537,-529413,-108.06
3056.537,-529404,-108.04
3057.537,-526730,-103.32
3058.537,-526551,-103.00
3059.537,-525211,-100.64
3060.537,-522431,-95.73
3061.537,-523365,-97.38
3062.537,-521441,-93.98
3063.537,-519386,-90.35
3064.537,-518573,-88.92
3065.537,-517036,-86.20
3066.537,-514565,-81.84
3067.537,-513021,-79.12
3068.537,-512598,-78.37
3069.537,-510662,-74.95
3070.537,-508380,-70.92
3071.537,-505810,-66.38
3072.537,-504977,-64.91
3073.537,-502626,-60.76
3074.537,-500521,-57.05
3075.537,-499025,-54.41
3076.537,-496119,-49.27
3077.537,-494594,-46.58
3078.537,-492243,-42.43
3079.537,-492240,-42.43
3080.537,-489228,-37.11
3081.537,-486891,-32.98
3082.537,-483828,-27.57
3083.537,-482878,-25.90
3084.537,-481144,-22.84
3085.537,-478825,-18.74
3086.537,-475694,-13.21
3087.537,-474371,-10.88
3088.537,-472506,-7.58
3089.537,-469697,-2.63
3090.537,-467588,1.10
3091.537,-465208,5.30
3092.537,-461949,11.05
3093.537,-461343,12.12
3094.537,-458400,17.32
3095.537,-457014,19.77
3096.537,-454293,24.57
3097.537,-452994,26.86
3098.537,-450097,31.98
3099.537,-449206,33.55
3100.537,-446761,37.87
3101.537,-444460,41.93
3102.537,-443412,43.78
3103.537,-440945,48.14
3104.537,-439684,50.36
3105.537,-436725,55.59
3106.537,-434756,59.06
3107.537,-433080,62.02
3108.537,-431552,64.72
3109.537,-429560,68.24
3110.537,-427860,71.24
3111.537,-425601,75.23
3112.537,-424166,77.76
3113.537,-421597,82.30
3114.537,-420748,83.80
3115.537,-419069,86.76
3116.537,-418903,87.05
3117.537,-416841,90.69
3118.537,-414816,94.27
3119.537,-413879,95.92
3120.537,-412552,98.27
3121.537,-410469,101.94
3122.537,-410077,102.64
3123.537,-408624,105.20
3124.537,-407811,106.64
3125.537,-407281,107.57
3126.537,-406215,109.45
3127.537,-404645,112.23
3128.537,-404677,112.17
3129.537,-403889,113.56
3132.589,-403595,114.08
3133.589,-402298,116.37
3134.589,-402265,116.43
3135.589,-402116,116.69
3136.589,-400170,120.13
3137.589,-401293,118.14
3138.589,-399952,120.51
3139.589,-400406,119.71
3140.589,-400753,119.10
3141.589,-399427,121.44
3142.589,-399502,121.31
3143.589,-399034,122.13
3144.589,-399701,120.96
3145.589,-400986,118.69
3146.589,-400585,119.39
3147.589,-400940,118.77
3148.589,-400587,119.39
3149.589,-400941,118.77
3150.589,-401794,117.26
3151.589,-401688,117.45
3152.589,-402252,116.45
3153.589,-403600,114.07
3154.589,-404041,113.29
3155.589,-404844,111.88
3156.589,-405958,109.91
3157.589,-405850,110.10
3158.589,-407519,107.15
3159.589,-408058,106.20
3160.589,-409079,104.40
3161.589,-410937,101.12
3162.589,-411650,99.86
3163.589,-412729,97.95
3164.589,-413772,96.11
3165.589,-414829,94.25
3166.589,-416657,91.02
3167.589,-417367,89.77
3168.589,-419667,85.70
3169.589,-420835,83.64
3170.589,-421049,83.26
3171.589,-424016,78.03
3172.589,-425493,75.42
3173.589,-426604,73.46
3174.589,-428625,69.89
3175.589,-429744,67.91
3176.589,-431499,64.81
3177.589,-433517,61.25
3178.589,-434748,59.08
3179.589,-436891,55.29
3180.589,-437901,53.51
3181.589,-439942,49.91
3182.589,-442287,45.77
3183.589,-443323,43.94
3184.589,-445381,40.31
3185.589,-447642,36.31
3186.589,-449838,32.44
3187.589,-451691,29.16
3188.589,-452968,26.91
3189.589,-454382,24.41
3190.589,-457018,19.76
3191.589,-458379,17.36
3192.589,-460353,13.87
3193.589,-463307,8.66
3194.589,-464292,6.92
3195.589,-466638,2.78
3196.589,-467754,0.80
3197.589,-470635,-4.28
3198.589,-472849,-8.19
3199.589,-475236,-12.40
3200.589,-476900,-15.34
3201.589,-479313,-19.60
3202.589,-479769,-20.41
3203.589,-482661,-25.51
3204.589,-484761,-29.22
3205.589,-486067,-31.53
3206.589,-488605,-36.01
3207.589,-490178,-38.79
3208.589,-492845,-43.49
3209.589,-493671,-44.95
3210.589,-495901,-48.89
3211.589,-498196,-52.94
3212.589,-500051,-56.22
3213.589,-501220,-58.28
3214.589,-502806,-61.08
3215.589,-503272,-61.90
3216.589,-506052,-66.81
3217.589,-507693,-69.71
3218.589,-509852,-73.52
3219.589,-510553,-74.76
3220.589,-512814,-78.75
3221.589,-514786,-82.23
3222.589,-515353,-83.23
3223.589,-517023,-86.18
3224.589,-517892,-87.72
3225.589,-519434,-90.44
3226.589,-520301,-91.97
3227.589,-521866,-94.73
3228.589,-523780,-98.11
3229.589,-524031,-98.55
3230.589,-526250,-102.47
3231.589,-528039,-105.63
3234.702,-529187,-107.66
3235.702,-528284,-106.06
3236.702,-528766,-106.91
3237.702,-529838,-108.81
3238.702,-530648,-110.24
3239.702,-530435,-109.86
3240.702,-532664,-113.80
3241.702,-533054,-114.48
3242.702,-534240,-116.58
3243.702,-535073,-118.05
3244.702,-535102,-118.10
3245.702,-535436,-118.69
3246.702,-535531,-118.86
3247.702,-535114,-118.12
3248.702,-535780,-119.30
3249.702,-536345,-120.30
3250.702,-536058,-119.79
3251.702,-536137,-119.93
3252.702,-534999,-117.92
3253.702,-536474,-120.52
3254.702,-536003,-119.69
3255.702,-535385,-118.60
3256.702,-535882,-119.48
3257.702,-535701,-119.16
3258.702,-535057,-118.02
3259.702,-534082,-116.30
3260.702,-533997,-116.15
3261.702,-533519,-115.31
3262.702,-532232,-113.03
3263.702,-531957,-112.55
3264.702,-532060,-112.73
3265.702,-530624,-110.19
3266.702,-529767,-108.68
3267.702,-528724,-106.84
3268.702,-528365,-106.21
3269.702,-527261,-104.26
3270.702,-525129,-100.49
3271.702,-524605,-99.57
3272.702,-523117,-96.94
3273.702,-521835,-94.68
3274.702,-520273,-91.92
3275.702,-519593,-90.72
3276.702,-517945,-87.81
3277.702,-516112,-84.57
3278.702,-515231,-83.02
3279.702,-513299,-79.61
3280.702,-511069,-75.67
3281.702,-510197,-74.13
3282.702,-508255,-70.70
3283.702,-506167,-67.01
3284.702,-504316,-63.75
3285.702,-502371,-60.31
3286.702,-501089,-58.05
3287.702,-499129,-54.59
3288.702,-496832,-50.53
3289.702,-494230,-45.94
3290.702,-493232,-44.18
3291.702,-490529,-39.41
3292.702,-488475,-35.78
3293.702,-486526,-32.34
3294.702,-484211,-28.25
3295.702,-481818,-24.03
3296.702,-479879,-20.60
3297.702,-477868,-17.05
3298.702,-476197,-14.10
3299.702,-473224,-8.85
3300.702,-471101,-5.10
3301.702,-468720,-0.90
3302.702,-466403,3.19
3303.702,-466030,3.85
3304.702,-462513,10.06
3305.702,-459617,15.17
3306.702,-458688,16.81
3307.702,-455596,22.27
3308.702,-453951,25.17
3309.702,-452085,28.47
3310.702,-449077,33.78
3311.702,-448019,35.65
3312.702,-446202,38.86
3313.702,-443774,43.14
3314.702,-442323,45.70
3315.702,-440721,48.53
3316.702,-438307,52.79
3317.702,-435826,57.18
3318.702,-434400,59.69
3319.702,-433161,61.88
3320.702,-430815,66.02
3321.702,-429606,68.16
3322.702,-426410,73.80
3323.702,-425356,75.66
3324.702,-422999,79.82
3325.702,-422344,80.98
3326.702,-420992,83.37
3327.702,-420585,84.08
3328.702,-417808,88.99
3329.702,-416712,90.92
3330.702,-415681,92.74
3331.702,-414895,94.13
3332.702,-412774,97.87
3335.751,-411425,100.26
3336.751,-410803,101.35
3337.751,-409392,103.85
3338.751,-408160,106.02
3339.751,-406781,108.46
3340.751,-405231,111.19
3341.751,-405286,111.09
3342.751,-404824,111.91
3343.751,-403283,114.63
3344.751,-403625,114.03
3345.751,-401792,117.26
3346.751,-402368,116.25
3347.751,-401831,117.19
3348.751,-400659,119.26
3349.751,-400894,118.85
3350.751,-399540,121.24
3351.751,-400542,119.47
3352.751,-400219,120.04
3353.751,-399164,121.90
3354.751,-399040,122.12
3355.751,-399254,121.74
3356.751,-399767,120.84
3357.751,-400235,120.01
3358.751,-399936,120.54
3359.751,-400709,119.18
3360.751,-400040,120.36
3361.751,-400249,119.99
3362.751,-401803,117.24
3363.751,-402036,116.83
3364.751,-402734,115.60
3365.751,-404129,113.14
3366.751,-403308,114.59
3367.751,-405533,110.66
3368.751,-404922,111.74
3369.751,-405850,110.10
3370.751,-406899,108.25
3371.751,-407983,106.33
3372.751,-408514,105.40
3373.751,-410763,101.42
3374.751,-412247,98.80
3375.751,-412423,98.49
3376.751,-413864,95.95
3377.751,-414926,94.07
3378.751,-416583,91.15
3379.751,-418650,87.50
3380.751,-420180,84.80
3381.751,-420324,84.54
3382.751,-422546,80.62
3383.751,-423990,78.07
3384.751,-425610,75.21
3385.751,-427721,71.48
3386.751,-428975,69.27
3387.751,-430924,65.83
3388.751,-431792,64.30
3389.751,-434117,60.19
3390.751,-434553,59.42
3391.751,-437084,54.95
3392.751,-438720,52.07
3393.751,-440112,49.61
3394.751,-442911,44.67
3395.751,-444169,42.45
3396.751,-446631,38.10
3397.751,-447897,35.86
3398.751,-449627,32.81
3399.751,-451162,30.10
3400.751,-453781,25.47
3401.751,-455446,22.54
3402.751,-457413,19.06
3403.751,-459476,15.42
3404.751,-460796,13.09
3405.751,-462971,9.25
3406.751,-465684,4.46
3407.751,-466768,2.55
3408.751,-469225,-1.79
3409.751,-471357,-5.56
3410.751,-473437,-9.23
3411.751,-474939,-11.88
3412.751,-477216,-15.90
3413.751,-478967,-18.99
3414.751,-481056,-22.68
3415.751,-482587,-25.38
3416.751,-485095,-29.81
3417.751,-485547,-30.61
3418.751,-488841,-36.42
3419.751,-490792,-39.87
3420.751,-492507,-42.90
3421.751,-494473,-46.37
3422.751,-496530,-50.00
3423.751,-498678,-53.79
3424.751,-499486,-55.22
3425.751,-500611,-57.21
3426.751,-503847,-62.92
3427.751,-503852,-62.93
3428.751,-507064,-68.60
3429.751,-507755,-69.82
3430.751,-509706,-73.26
3431.751,-511002,-75.55
3432.751,-512324,-77.89
3433.751,-514083,-80.99
3436.764,-517218,-86.53
3437.764,-517185,-86.47
3438.764,-518271,-88.38
3439.764,-519412,-90.40
3440.764,-518736,-89.21
3441.764,-522719,-96.24
3442.764,-523536,-97.68
3443.764,-524220,-98.89
3444.764,-524252,-98.94
3445.764,-526960,-103.73
3446.764,-527751,-105.12
3447.764,-528824,-107.02
3448.764,-530101,-109.27
3449.764,-530679,-110.29
3450.764,-531125,-111.08
3451.764,-532175,-112.93
3452.764,-532299,-113.15
3453.764,-534293,-116.67
3454.764,-533326,-114.97
3455.764,-535699,-119.15
3456.764,-534102,-116.34
3457.764,-534951,-117.83
3458.764,-535983,-119.66
3459.764,-535338,-118.52
3460.764,-536599,-120.74
3461.764,-536053,-119.78
3462.764,-535622,-119.02
3463.764,-535891,-119.49
3464.764,-536796,-121.09
3465.764,-536085,-119.84
3466.764,-536468,-120.51
3467.764,-535505,-118.81
3468.764,-535502,-118.81
3469.764,-535895,-119.50
3470.764,-534571,-117.16
3471.764,-534516,-117.07
3472.764,-533800,-115.80
3473.764,-533281,-114.89
3474.764,-531918,-112.48
3475.764,-532539,-113.58
3476.764,-530937,-110.75
3477.764,-530198,-109.44
3478.764,-529251,-107.77
3479.764,-528784,-106.95
3480.764,-528162,-105.85
3481.764,-527301,-104.33
3482.764,-527417,-104.53
3483.764,-523365,-97.38
3484.764,-522667,-96.15
3485.764,-521976,-94.93
3486.764,-521049,-93.29
3487.764,-518865,-89.43
3488.764,-518088,-88.06
3489.764,-516909,-85.98
3490.764,-514105,-81.03
3491.764,-512179,-77.63
3492.764,-511262,-76.01
3493.764,-509345,-72.63
3494.764,-507013,-68.51
3495.764,-505560,-65.94
3496.764,-503609,-62.50
3497.764,-502720,-60.93
3498.764,-499638,-55.49
3499.764,-498465,-53.42
3500.764,-495482,-48.15
3501.764,-493748,-45.09
3502.764,-492360,-42.64
3503.764,-489195,-37.05
3504.764,-487680,-34.38
3505.764,-485726,-30.93
3506.764,-483762,-27.46
3507.764,-481599,-23.64
3508.764,-480239,-21.24
3509.764,-477025,-15.56
3510.764,-475632,-13.10
3511.764,-473837,-9.93
3512.764,-471184,-5.25
3513.764,-469115,-1.60
3514.764,-466267,3.43
3515.764,-464638,6.31
3516.764,-463435,8.43
3517.764,-459276,15.77
3518.764,-457823,18.34
3519.764,-456135,21.32
3520.764,-453196,26.51
3521.764,-451188,30.05
3522.764,-449454,33.11
3523.764,-448135,35.44
3524.764,-445464,40.16
3525.764,-444002,42.74
3526.764,-441059,47.94
3527.764,-440208,49.44
3528.764,-438258,52.88
3529.764,-436895,55.29
3530.764,-434511,59.50
3531.764,-431818,64.25
3532.764,-430703,66.22
3533.764,-429547,68.26
3534.764,-427436,71.99
3537.818,-425762,74.94
3538.818,-424105,77.87
3539.818,-421889,81.78
3540.818,-420478,84.27
3541.818,-419537,85.93
3542.818,-417584,89.38
3543.818,-415713,92.69
3544.818,-414592,94.66
3545.818,-414403,95.00
3546.818,-412533,98.30
3547.818,-411146,100.75
3548.818,-409110,104.34
3549.818,-408845,104.81
3550.818,-408175,105.99
3551.818,-407373,107.41
3552.818,-406216,109.45
3553.818,-404329,112.78
3554.818,-403890,113.56
3555.818,-402782,115.52
3556.818,-403151,114.86
3557.818,-401660,117.50
3558.818,-401283,118.16
3559.818,-401011,118.64
3560.818,-401302,118.13
3561.818,-400248,119.99
3562.818,-400800,119.01
3563.818,-399886,120.63
3564.818,-399972,120.48
3565.818,-400633,119.31
3566.818,-399552,121.22
3567.818,-399948,120.52
3568.818,-399860,120.67
3569.818,-399975,120.47
3570.818,-400947,118.76
3571.818,-399830,120.73
3572.818,-401664,117.49
3573.818,-401294,118.14
3574.818,-402578,115.88
3575.818,-401918,117.04
3576.818,-403257,114.68
3577.818,-403423,114.38
3578.818,-404083,113.22
3579.818,-405254,111.15
3580.818,-405564,110.60
3581.818,-406316,109.28
3582.818,-406984,108.10
3583.818,-409065,104.42
3584.818,-409674,103.35
3585.818,-411037,100.94
3586.818,-412970,97.53
3587.818,-411981,99.27
3588.818,-414240,95.29
3589.818,-415774,92.58
3590.818,-416818,90.73
3591.818,-418060,88.54
3592.818,-419658,85.72
3593.818,-421488,82.49
3594.818,-422042,81.51
3595.818,-424726,76.77
3596.818,-425032,76.23
3597.818,-427377,72.09
3598.818,-429557,68.24
3599.818,-430687,66.25
3600.818,-432229,63.53
3601.818,-434317,59.84
3602.818,-435078,58.50
3603.818,-438177,53.02
3604.818,-438810,51.91
3605.818,-440523,48.88
3606.818,-442320,45.71
3607.818,-445191,40.64
3608.818,-446793,37.81
3609.818,-448089,35.52
3610.818,-450605,31.08
3611.818,-451691,29.16
3612.818,-453581,25.83
3613.818,-456010,21.54
3614.818,-458013,18.00
3615.818,-459133,16.03
3616.818,-461440,11.95
3617.818,-463169,8.90
3618.818,-464782,6.05
3619.818,-466851,2.40
3620.818,-469937,-3.05
3621.818,-471688,-6.14
3622.818,-473392,-9.15
3623.818,-475108,-12.18
3624.818,-477774,-16.89
3625.818,-479661,-20.22
3626.818,-481129,-22.81
3627.818,-483343,-26.72
3628.818,-485645,-30.78
3629.818,-487138,-33.42
3630.818,-489180,-37.02
3631.818,-492106,-42.19
3632.818,-492861,-43.52
3633.818,-494608,-46.61
3634.818,-496095,-49.23
3635.818,-498878,-54.15
3638.868,-501275,-58.38
3639.868,-501590,-58.93
3640.868,-503177,-61.74
3641.868,-504869,-64.72
3642.868,-506026,-66.77
3643.868,-507099,-68.66
3644.868,-510208,-74.15
3645.868,-511136,-75.79
3646.868,-513341,-79.68
3647.868,-514318,-81.41
3648.868,-516172,-84.68
3649.868,-516154,-84.65
3650.868,-519382,-90.35
3651.868,-519925,-91.31
3652.868,-520523,-92.36
3653.868,-522130,-95.20
3654.868,-523496,-97.61
3655.868,-525941,-101.93
3656.868,-526366,-102.68
3657.868,-528721,-106.83
3658.868,-528528,-106.49
3659.868,-527854,-105.30
3660.868,-529289,-107.84
3661.868,-530242,-109.52
3662.868,-531916,-112.48
3663.868,-531372,-111.52
3664.868,-533153,-114.66
3665.868,-533416,-115.12
3666.868,-533905,-115.99
3667.868,-535628,-119.03
3668.868,-534602,-117.22
3669.868,-535470,-118.75
3670.868,-536024,-119.73
3671.868,-535787,-119.31
3672.868,-536829,-121.15
3673.868,-536295,-120.21
3674.868,-536518,-120.60
3675.868,-535851,-119.42
3676.868,-536811,-121.12
3677.868,-536875,-121.23
3678.868,-535914,-119.53
3679.868,-535514,-118.83
3680.868,-535107,-118.11
3681.868,-535679,-119.12
3682.868,-535431,-118.68
3683.868,-534484,-117.01
3684.868,-533539,-115.34
3685.868,-533014,-114.41
3686.868,-532435,-113.39
3687.868,-532606,-113.69
3688.868,-530568,-110.10
3689.868,-530268,-109.57
3690.868,-529038,-107.39
3691.868,-528784,-106.95
3692.868,-527089,-103.95
3693.868,-525827,-101.73
3694.868,-525747,-101.58
3695.868,-523753,-98.06
3696.868,-523913,-98.35
3697.868,-521105,-93.39
3698.868,-521354,-93.83
3699.868,-519198,-90.02
3700.868,-517412,-86.87
3701.868,-516120,-84.59
3702.868,-514517,-81.76
3703.868,-513040,-79.15
3704.868,-511814,-76.98
3705.868,-509532,-72.96
3706.868,-507780,-69.86
3707.868,-505116,-65.16
