t_ms,code,microstrain
6454.898,-115613,0.71
6458.242,-116909,-1.58
6461.272,-116320,-0.54
6464.303,-115991,0.04
6467.333,-115949,0.12
6470.363,-115636,0.67
6473.394,-115839,0.31
6476.424,-116010,0.01
6479.454,-116094,-0.14
6482.799,-116051,-0.06
6485.829,-115550,0.82
6488.860,-115521,0.87
6491.890,-115980,0.06
6494.920,-115574,0.78
6497.951,-116487,-0.83
6500.981,-116024,-0.02
6504.011,-115518,0.88
6507.354,-115916,0.17
6510.384,-115822,0.34
6513.415,-115650,0.64
6516.445,-116055,-0.07
6519.475,-116505,-0.86
6522.506,-115594,0.74
6525.536,-115643,0.66
6528.566,-115467,0.97
6531.909,-116158,-0.25
6534.939,-115690,0.57
6537.970,-116258,-0.43
6541.000,-116117,-0.18
6544.030,-115556,0.81
6547.061,-115864,0.27
6550.091,-116032,-0.03
6553.121,-115836,0.32
6556.477,-116194,-0.32
6559.507,-115563,0.80
6562.538,-116096,-0.14
6565.568,-115722,0.52
6568.598,-115381,1.12
6571.629,-115852,0.29
6574.659,-115963,0.09
6577.689,-116151,-0.24
6581.031,-116308,-0.52
6584.061,-115574,0.78
6587.092,-115608,0.72
6590.122,-115622,0.69
6593.152,-116221,-0.36
6596.183,-115954,0.11
6599.213,-116368,-0.62
6602.243,-116130,-0.20
6605.593,-115880,0.24
6608.623,-115604,0.73
6611.654,-115912,0.18
6614.684,-115874,0.25
6617.714,-115945,0.12
6620.745,-116110,-0.17
6623.775,-116032,-0.03
6626.805,-115710,0.54
6630.144,-116024,-0.02
6633.174,-115954,0.11
6636.205,-115917,0.17
6639.235,-116816,-1.41
6642.265,-116033,-0.03
6645.296,-115920,0.17
6648.326,-115665,0.62
6651.356,-115576,0.78
6654.700,-116507,-0.87
6657.730,-116467,-0.80
6660.761,-116345,-0.58
6663.791,-115950,0.11
6666.821,-115561,0.80
6669.852,-115809,0.36
6672.882,-115585,0.76
6675.912,-116347,-0.59
6679.258,-116734,-1.27
6682.288,-116081,-0.12
6685.319,-115967,0.08
6688.349,-115225,1.39
6691.379,-115572,0.78
6694.410,-116085,-0.12
6697.440,-115946,0.12
6700.470,-115999,0.03
6703.803,-115978,0.07
6706.833,-115706,0.55
6709.864,-115553,0.82
6712.894,-116007,0.01
6715.924,-115639,0.66
6718.955,-116690,-1.19
6721.985,-116082,-0.12
6725.015,-115771,0.43
6728.359,-116219,-0.36
6731.389,-115593,0.75
6734.420,-116156,-0.25
6737.450,-116192,-0.31
6740.480,-115574,0.78
6743.511,-115752,0.46
6746.541,-115873,0.25
6749.571,-115275,1.31
6752.916,-116460,-0.79
6755.946,-116072,-0.10
6758.977,-116020,-0.01
6762.007,-116119,-0.18
6765.037,-115438,1.02
6768.068,-115135,1.55
6771.098,-115637,0.67
6774.128,-115942,0.13
6777.470,-116634,-1.09
6780.500,-115880,0.24
6783.531,-115605,0.72
6786.561,-115766,0.44
6789.591,-115330,1.21
6792.622,-116167,-0.27
6795.652,-116080,-0.11
6798.682,-116425,-0.72
6802.029,-116262,-0.44
6805.059,-115958,0.10
6808.090,-115490,0.93
6811.120,-115758,0.45
6814.150,-116008,0.01
6817.181,-115891,0.22
6820.211,-115888,0.22
6823.241,-115667,0.61
6826.592,-116014,0.00
6829.622,-115720,0.52
6832.653,-116271,-0.45
6835.683,-116113,-0.17
6838.713,-116358,-0.61
6841.744,-116008,0.01
6844.774,-115779,0.42
6847.804,-115404,1.08
6851.150,-116477,-0.82
6854.180,-116196,-0.32
6857.211,-116320,-0.54
6860.241,-116198,-0.32
6863.271,-115703,0.55
6866.302,-115723,0.52
6869.332,-115631,0.68
6872.362,-116098,-0.15
6875.705,-116539,-0.92
6878.735,-116342,-0.58
6881.766,-115864,0.27
6884.796,-115395,1.09
6887.826,-115622,0.69
6890.857,-115316,1.23
6893.887,-115600,0.73
6896.917,-116261,-0.43
6900.262,-117211,-2.11
6903.292,-115569,0.79
6906.323,-115828,0.33
6909.353,-115392,1.10
6912.383,-115408,1.07
6915.414,-116103,-0.16
6918.444,-116175,-0.28
6921.474,-115811,0.36
6924.817,-116352,-0.59
6927.847,-115629,0.68
6930.878,-115675,0.60
6933.908,-115624,0.69
6936.938,-115887,0.23
6939.969,-116323,-0.54
6942.999,-115990,0.04
6946.029,-115545,0.83
6949.373,-115708,0.54
6952.403,-115918,0.17
6955.434,-116101,-0.15
6958.464,-116524,-0.90
6961.494,-116239,-0.40
6964.525,-115438,1.02
6967.555,-115657,0.63
6970.585,-115712,0.54
6973.921,-116124,-0.19
6976.951,-116010,0.01
6979.982,-116467,-0.80
6983.012,-115721,0.52
6986.042,-115505,0.90
6989.073,-115536,0.85
6992.103,-115982,0.06
6995.133,-115718,0.52
6998.475,-116420,-0.71
7001.505,-116148,-0.23
7004.536,-115856,0.28
7007.566,-115668,0.61
7010.596,-115807,0.37
7013.627,-115976,0.07
7016.657,-116119,-0.18
7019.687,-116097,-0.14
7023.034,-115938,0.14
7026.064,-115905,0.19
7029.095,-115236,1.38
7032.125,-116015,0.00
7035.155,-115832,0.32
7038.186,-116231,-0.38
7041.216,-115798,0.38
7044.246,-115864,0.27
7047.589,-115918,0.17
7050.619,-115796,0.39
7053.650,-116266,-0.44
7056.680,-115901,0.20
7059.710,-116264,-0.44
7062.741,-115720,0.52
7065.771,-115879,0.24
7068.801,-115248,1.35
7072.145,-116044,-0.05
7075.175,-116029,-0.02
7078.206,-116371,-0.63
7081.236,-116134,-0.21
7084.266,-116219,-0.36
7087.297,-115198,1.44
7090.327,-115571,0.78
7093.357,-115962,0.09
7096.701,-116720,-1.24
7099.731,-116091,-0.13
7102.762,-115780,0.42
7105.792,-115440,1.02
7108.822,-115835,0.32
7111.853,-115508,0.90
7114.883,-115854,0.28
7117.913,-116270,-0.45
7121.265,-116294,-0.49
7124.295,-115673,0.60
7127.326,-115691,0.57
7130.356,-115326,1.22
7133.386,-116212,-0.35
7136.417,-116076,-0.11
7139.447,-116281,-0.47
7142.477,-115900,0.20
7145.823,-115524,0.87
7148.853,-115485,0.94
7151.884,-115916,0.17
7154.914,-116054,-0.07
7157.944,-116139,-0.22
7160.975,-116386,-0.65
7164.005,-115693,0.57
7167.035,-115508,0.90
7170.378,-115759,0.45
7173.408,-115987,0.05
7176.439,-115788,0.40
7179.469,-115893,0.22
7182.499,-116019,-0.01
7185.530,-115722,0.52
7188.560,-115324,1.22
7191.590,-115785,0.41
7194.936,-116090,-0.13
7197.966,-116427,-0.73
7200.997,-116298,-0.50
7204.027,-115826,0.33
7207.057,-115590,0.75
7210.088,-115199,1.44
7213.118,-115422,1.05
7216.148,-116178,-0.29
7219.491,-116961,-1.67
7222.521,-115841,0.31
7225.552,-115582,0.76
7228.582,-115144,1.54
7231.612,-115791,0.40
7234.643,-116174,-0.28
7237.673,-116165,-0.26
7240.703,-115933,0.14
7244.042,-116269,-0.45
7247.072,-115535,0.85
7250.103,-115361,1.15
7253.133,-116093,-0.14
7256.163,-116103,-0.16
7259.194,-116767,-1.33
7262.224,-115946,0.12
7265.254,-115867,0.26
7268.595,-115800,0.38
7271.625,-115535,0.85
7274.656,-116048,-0.06
7277.686,-116344,-0.58
7280.716,-116356,-0.60
7283.747,-115667,0.61
7286.777,-115885,0.23
7289.807,-115333,1.20
7293.147,-115347,1.18
7296.177,-116902,-1.57
7299.208,-116472,-0.81
7302.238,-116312,-0.52
7305.268,-115435,1.02
7308.299,-115347,1.18
7311.329,-115584,0.76
7314.359,-115885,0.23
7317.707,-116894,-1.55
7320.737,-116121,-0.19
7323.768,-115296,1.27
7326.798,-115851,0.29
7329.828,-115247,1.36
7332.859,-115607,0.72
7335.889,-116102,-0.15
7338.919,-116813,-1.41
7342.260,-116593,-1.02
7345.290,-115779,0.42
7348.321,-115184,1.47
7351.351,-116062,-0.08
7354.381,-116127,-0.20
7357.412,-116340,-0.57
7360.442,-116407,-0.69
7363.472,-115914,0.18
7366.819,-115432,1.03
7369.849,-115187,1.46
7372.880,-116185,-0.30
7375.910,-116230,-0.38
7378.940,-116411,-0.70
7381.971,-116080,-0.11
7385.001,-115534,0.85
7388.031,-115456,0.99
7391.383,-115821,0.34
7394.413,-116006,0.02
7397.444,-116226,-0.37
7400.474,-115997,0.03
7403.504,-115880,0.24
7406.535,-115665,0.62
7409.565,-115386,1.11
7412.595,-115723,0.52
7415.941,-116433,-0.74
7418.971,-116854,-1.48
7422.002,-115986,0.05
7425.032,-115918,0.17
7428.062,-115355,1.17
7431.093,-115719,0.52
7434.123,-116098,-0.15
7437.153,-116412,-0.70
7440.495,-116755,-1.31
7443.525,-116118,-0.18
7446.556,-115544,0.83
7449.586,-115166,1.50
7452.616,-115896,0.21
7455.647,-115980,0.06
7458.677,-116269,-0.45
7461.707,-116058,-0.08
7465.053,-115757,0.46
7468.083,-114927,1.92
7471.114,-115771,0.43
7474.144,-116138,-0.22
7477.174,-116195,-0.32
7480.205,-116434,-0.74
7483.235,-115601,0.73
7486.265,-115557,0.81
7489.609,-115545,0.83
7492.639,-115732,0.50
7495.670,-116170,-0.27
7498.700,-116562,-0.97
7501.730,-116036,-0.04
7504.761,-115947,0.12
7507.791,-115257,1.34
7510.821,-115300,1.26
7514.164,-116120,-0.19
7517.194,-116473,-0.81
7520.225,-116335,-0.56
7523.255,-115774,0.43
7526.285,-115591,0.75
7529.316,-115098,1.62
7532.346,-115517,0.88
7535.376,-116352,-0.59
7538.711,-116485,-0.83
7541.741,-116358,-0.61
7544.772,-115813,0.36
7547.802,-115309,1.25
7550.832,-115793,0.39
7553.863,-115533,0.85
7556.893,-115694,0.57
7559.923,-116673,-1.16
7563.267,-115955,0.11
7566.297,-115926,0.16
7569.328,-114956,1.87
7572.358,-115595,0.74
7575.388,-115865,0.27
7578.419,-116866,-1.50
7581.449,-116000,0.03
7584.479,-115754,0.46
7587.823,-115605,0.72
7590.853,-115301,1.26
7593.884,-115736,0.49
7596.914,-116027,-0.02
7599.944,-116189,-0.31
7602.975,-115710,0.54
7606.005,-115825,0.34
7609.035,-115037,1.73
7612.379,-116034,-0.03
7615.409,-115985,0.05
7618.440,-116523,-0.90
7621.470,-116031,-0.03
7624.500,-115651,0.64
7627.531,-115643,0.66
7630.561,-115102,1.61
7633.591,-116111,-0.17
7636.937,-116661,-1.14
7639.967,-116313,-0.53
7642.998,-115742,0.48
7646.028,-115633,0.67
7649.058,-115332,1.21
7652.089,-115338,1.20
7655.119,-115953,0.11
7658.149,-116601,-1.03
7661.501,-116402,-0.68
7664.531,-115668,0.61
7667.562,-115273,1.31
7670.592,-115537,0.84
7673.622,-116222,-0.37
7676.653,-116056,-0.07
7679.683,-116186,-0.30
7682.713,-115830,0.33
7686.059,-115880,0.24
7689.089,-115392,1.10
7692.120,-115694,0.57
7695.150,-115671,0.61
7698.180,-116258,-0.43
7701.211,-115957,0.10
7704.241,-115522,0.87
7707.271,-115410,1.07
7710.614,-115608,0.72
7713.644,-115701,0.55
7716.675,-116060,-0.08
7719.705,-116247,-0.41
7722.735,-115914,0.18
7725.766,-115701,0.55
7728.796,-115084,1.64
7731.826,-115602,0.73
7735.170,-116158,-0.25
7738.200,-116521,-0.89
7741.231,-116300,-0.50
7744.261,-115921,0.17
7747.291,-115557,0.81
7750.322,-115020,1.76
7753.352,-115930,0.15
7756.382,-116058,-0.08
7759.726,-116899,-1.56
7762.756,-116260,-0.43
7765.787,-116075,-0.11
7768.817,-115267,1.32
7771.847,-115813,0.36
7774.878,-115910,0.19
7777.908,-116371,-0.63
7780.938,-116412,-0.70
7784.280,-116619,-1.07
7787.310,-115588,0.75
7790.341,-115345,1.18
7793.371,-115737,0.49
7796.401,-116385,-0.65
7799.432,-117020,-1.77
7802.462,-115878,0.24
7805.492,-115366,1.15
7808.829,-115447,1.00
7811.859,-115309,1.25
7814.890,-116316,-0.53
7817.920,-115934,0.14
7820.950,-115962,0.09
7823.981,-115566,0.79
7827.011,-115327,1.21
7830.041,-115129,1.56
7833.385,-115878,0.24
7836.415,-116188,-0.31
7839.446,-116996,-1.73
7842.476,-115980,0.06
7845.506,-116065,-0.09
7848.537,-115052,1.70
7851.567,-115805,0.37
7854.597,-115787,0.40
7857.941,-116666,-1.15
7860.971,-116216,-0.35
7864.002,-115778,0.42
7867.032,-115423,1.05
7870.062,-115296,1.27
7873.093,-115683,0.59
7876.123,-116121,-0.19
7879.153,-116805,-1.39
7882.497,-116295,-0.49
7885.527,-115549,0.82
7888.558,-115602,0.73
7891.588,-115524,0.87
7894.618,-116233,-0.38
7897.649,-116169,-0.27
7900.679,-115984,0.05
7903.709,-115516,0.88
7907.051,-115318,1.23
7910.081,-115717,0.53
7913.112,-115683,0.59
7916.142,-115757,0.46
7919.172,-116549,-0.94
7922.203,-115862,0.27
7925.233,-115628,0.68
7928.263,-115422,1.05
7931.612,-115849,0.29
7934.642,-116122,-0.19
7937.673,-116377,-0.64
7940.703,-116608,-1.05
7943.733,-116121,-0.19
7946.764,-115748,0.47
7949.794,-115055,1.70
7952.824,-115486,0.93
7956.174,-116352,-0.59
7959.204,-116463,-0.79
7962.235,-115838,0.31
7965.265,-115740,0.49
7968.295,-115328,1.21
7971.326,-115356,1.16
7974.356,-116001,0.02
7977.386,-116366,-0.62
7980.731,-116428,-0.73
7983.761,-115613,0.71
7986.792,-115526,0.86
7989.822,-115299,1.26
7992.852,-115499,0.91
7995.883,-116019,-0.01
7998.913,-116684,-1.18
8001.943,-115912,0.18
8005.286,-115608,0.72
8008.316,-115377,1.13
8011.347,-115424,1.04
8014.377,-116010,0.01
8017.407,-116358,-0.61
8020.438,-116580,-1.00
8023.468,-115853,0.29
8026.498,-115577,0.77
8029.844,-115543,0.83
8032.874,-115673,0.60
8035.905,-115915,0.18
8038.935,-116621,-1.07
8041.965,-116537,-0.92
8044.996,-115862,0.27
8048.026,-115259,1.33
8051.056,-115525,0.87
8054.399,-116257,-0.43
8057.429,-116120,-0.19
8060.460,-116670,-1.16
8063.490,-115769,0.43
8066.520,-115668,0.61
8069.551,-114856,2.05
8072.581,-115888,0.22
8075.611,-116223,-0.37
8078.948,-116656,-1.13
8081.978,-116340,-0.57
8085.009,-115976,0.07
8088.039,-115104,1.61
8091.069,-115405,1.08
8094.100,-116390,-0.66
8097.130,-116248,-0.41
8100.160,-116187,-0.30
8103.500,-117023,-1.78
8106.530,-115987,0.05
8109.561,-115285,1.29
8112.591,-115575,0.78
8115.621,-116224,-0.37
8118.652,-116441,-0.75
8121.682,-116296,-0.50
8124.712,-115490,0.93
8128.060,-115716,0.53
8131.090,-115225,1.39
8134.121,-116124,-0.19
8137.151,-116196,-0.32
8140.181,-116482,-0.82
8143.212,-116039,-0.04
8146.242,-115955,0.11
8149.272,-115956,0.10
8152.615,-116211,-0.35
8155.645,-116222,-0.37
8158.676,-116208,-0.34
8161.706,-115883,0.23
8164.736,-115869,0.26
8167.767,-115263,1.33
8170.797,-115649,0.65
8173.827,-115760,0.45
8177.172,-116036,-0.04
8180.202,-115978,0.07
8183.233,-115760,0.45
8186.263,-115534,0.85
8189.293,-115227,1.39
8192.324,-115769,0.43
8195.354,-115602,0.73
8198.384,-116188,-0.31
8201.728,-116282,-0.47
8204.758,-115741,0.48
8207.789,-115559,0.81
8210.819,-115290,1.28
8213.849,-115386,1.11
8216.880,-116141,-0.22
8219.910,-116118,-0.18
8222.940,-115566,0.79
8226.295,-115988,0.05
8229.325,-115216,1.41
8232.356,-115926,0.16
8235.386,-115851,0.29
8238.416,-116289,-0.48
8241.447,-116126,-0.20
8244.477,-115806,0.37
8247.507,-115298,1.27
8250.850,-115869,0.26
8253.880,-116250,-0.41
8256.911,-116214,-0.35
8259.941,-116092,-0.14
8262.971,-115976,0.07
8266.002,-115909,0.19
8269.032,-114905,1.96
8272.062,-115951,0.11
8275.406,-116582,-1.00
8278.436,-116357,-0.60
8281.467,-116311,-0.52
8284.497,-115853,0.29
8287.527,-115467,0.97
8290.558,-115775,0.42
8293.588,-115427,1.04
8296.618,-115992,0.04
8299.962,-117707,-2.99
8302.992,-115351,1.17
8306.023,-115936,0.14
8309.053,-115244,1.36
8312.083,-115526,0.86
8315.114,-115817,0.35
8318.144,-116198,-0.32
8321.174,-116182,-0.29
8324.519,-115762,0.45
8327.549,-115703,0.55
8330.580,-115359,1.16
8333.610,-115818,0.35
8336.640,-116052,-0.07
8339.671,-116540,-0.93
8342.701,-115715,0.53
8345.731,-115622,0.69
8349.071,-115980,0.06
8352.101,-115560,0.80
8355.132,-116100,-0.15
8358.162,-116289,-0.48
8361.192,-116146,-0.23
8364.223,-115996,0.03
8367.253,-115614,0.71
8370.283,-115333,1.20
8373.623,-116143,-0.23
8376.653,-116151,-0.24
8379.684,-116634,-1.09
8382.714,-115930,0.15
8385.744,-115426,1.04
8388.775,-115288,1.28
8391.805,-115117,1.59
8394.835,-116205,-0.34
8398.178,-116342,-0.58
8401.208,-116135,-0.21
8404.239,-115497,0.91
8407.269,-115704,0.55
8410.299,-115617,0.70
8413.330,-115618,0.70
8416.360,-115877,0.24
8419.390,-116309,-0.52
8422.734,-116492,-0.84
8425.764,-115680,0.59
8428.795,-115587,0.76
8431.825,-115581,0.77
8434.855,-115936,0.14
8437.886,-116037,-0.04
8440.916,-116040,-0.04
8443.946,-115517,0.88
8447.290,-115676,0.60
8450.320,-115397,1.09
8453.351,-115991,0.04
8456.381,-115915,0.18
8459.411,-116369,-0.62
8462.442,-115555,0.81
8465.472,-115791,0.40
8468.502,-115281,1.30
8471.847,-115897,0.21
8474.877,-115875,0.25
8477.908,-116475,-0.81
8480.938,-116099,-0.15
8483.968,-115901,0.20
8486.999,-115983,0.06
8490.029,-115353,1.17
8493.059,-116030,-0.03
8496.412,-116157,-0.25
8499.442,-116554,-0.95
8502.473,-115969,0.08
8505.503,-115510,0.89
8508.533,-115458,0.98
8511.564,-115490,0.93
8514.594,-115646,0.65
8517.624,-116064,-0.09
8520.970,-115713,0.53
8524.000,-116772,-1.34
8527.031,-115595,0.74
8530.061,-115408,1.07
8533.091,-115558,0.81
8536.122,-115969,0.08
8539.152,-116517,-0.89
8542.182,-115921,0.17
8545.524,-116141,-0.22
8548.554,-115500,0.91
8551.585,-115390,1.10
8554.615,-116036,-0.04
8557.645,-116285,-0.48
8560.676,-116675,-1.17
8563.706,-115734,0.50
8566.736,-115605,0.72
8570.080,-115257,1.34
8573.110,-115603,0.73
8576.141,-115915,0.18
8579.171,-116896,-1.56
8582.201,-115873,0.25
8585.232,-115676,0.60
8588.262,-115578,0.77
8591.292,-115349,1.18
8594.637,-116307,-0.52
8597.667,-116359,-0.61
8600.698,-116269,-0.45
8603.728,-115965,0.09
8606.758,-115566,0.79
8609.789,-115050,1.70
8612.819,-115658,0.63
8615.849,-115737,0.49
8619.193,-116525,-0.90
8622.223,-115692,0.57
8625.254,-115521,0.87
8628.284,-115815,0.35
8631.314,-115663,0.62
8634.345,-115870,0.26
8637.375,-116216,-0.35
8640.405,-116529,-0.91
8643.740,-116078,-0.11
8646.770,-115452,0.99
8649.801,-115022,1.75
8652.831,-115526,0.86
8655.861,-115888,0.22
8658.892,-116436,-0.74
8661.922,-115802,0.38
8664.952,-115601,0.73
8668.297,-115728,0.51
8671.327,-115418,1.05
8674.358,-115878,0.24
8677.388,-116407,-0.69
8680.418,-116903,-1.57
8683.449,-115954,0.11
8686.479,-115376,1.13
8689.509,-115217,1.41
8692.852,-115929,0.15
8695.882,-116179,-0.29
8698.913,-116266,-0.44
8701.943,-115759,0.45
8704.973,-115647,0.65
8708.004,-115357,1.16
8711.034,-115582,0.76
8714.064,-115606,0.72
8717.408,-116742,-1.28
8720.438,-116322,-0.54
8723.469,-115403,1.08
8726.499,-115322,1.22
8729.529,-115206,1.43
8732.560,-115486,0.93
8735.590,-115671,0.61
8738.620,-116496,-0.85
8741.963,-116209,-0.34
8744.993,-115640,0.66
8748.024,-115578,0.77
8751.054,-115515,0.88
8754.084,-115752,0.46
8757.115,-116364,-0.62
8760.145,-116406,-0.69
8763.175,-116021,-0.01
8766.537,-116270,-0.45
8769.567,-115110,1.60
8772.598,-115766,0.44
8775.628,-115941,0.13
8778.658,-116344,-0.58
8781.689,-116182,-0.29
8784.719,-115550,0.82
8787.749,-115373,1.13
8791.086,-115278,1.30
8794.116,-115974,0.07
8797.147,-116072,-0.10
8800.177,-116511,-0.88
8803.207,-116039,-0.04
8806.238,-115408,1.07
8809.268,-114962,1.86
8812.298,-116090,-0.13
8815.643,-116528,-0.91
8818.673,-116207,-0.34
8821.704,-116075,-0.11
8824.734,-115578,0.77
8827.764,-115572,0.78
8830.795,-115432,1.03
8833.825,-115963,0.09
8836.855,-116413,-0.70
8840.198,-116798,-1.38
8843.228,-115506,0.90
8846.259,-115721,0.52
8849.289,-115192,1.45
8852.319,-115599,0.73
8855.350,-116022,-0.01
8858.380,-116410,-0.70
8861.410,-116077,-0.11
8864.753,-116251,-0.42
8867.783,-115405,1.08
8870.814,-115297,1.27
8873.844,-115722,0.52
8876.874,-116039,-0.04
8879.905,-116972,-1.69
8882.935,-115819,0.35
8885.965,-115753,0.46
8889.312,-115651,0.64
8892.342,-115291,1.28
8895.373,-116224,-0.37
8898.403,-116584,-1.00
8901.433,-116324,-0.55
8904.464,-115963,0.09
8907.494,-115498,0.91
8910.524,-115452,0.99
8913.857,-116175,-0.28
8916.887,-115725,0.51
8919.918,-116420,-0.71
8922.948,-115985,0.05
8925.978,-115668,0.61
8929.009,-115488,0.93
8932.039,-115621,0.70
8935.069,-116055,-0.07
8938.413,-116590,-1.02
8941.443,-116245,-0.41
8944.474,-115586,0.76
8947.504,-115636,0.67
8950.534,-115544,0.83
8953.565,-115923,0.16
8956.595,-116265,-0.44
8959.625,-115901,0.20
8962.969,-116087,-0.13
8965.999,-115533,0.85
8969.030,-115525,0.87
8972.060,-115894,0.21
8975.090,-116026,-0.02
8978.121,-116312,-0.52
8981.151,-115871,0.25
8984.181,-115491,0.93
8987.532,-116076,-0.11
8990.562,-115572,0.78
8993.593,-115785,0.41
8996.623,-115908,0.19
8999.653,-116376,-0.64
9002.684,-115857,0.28
9005.714,-115351,1.17
9008.744,-115222,1.40
9012.084,-115721,0.52
9015.114,-115906,0.19
9018.145,-116293,-0.49
9021.175,-116221,-0.36
9024.205,-115653,0.64
9027.236,-115096,1.62
9030.266,-115012,1.77
9033.296,-116211,-0.35
9036.636,-115614,0.71
9039.666,-116091,-0.13
9042.697,-115648,0.65
9045.727,-116006,0.02
9048.757,-115797,0.39
9051.788,-115516,0.88
9054.818,-115565,0.79
9057.848,-116191,-0.31
9061.203,-116294,-0.49
9064.233,-115820,0.34
9067.264,-115808,0.37
9070.294,-115118,1.58
9073.324,-115790,0.40
9076.355,-115827,0.33
9079.385,-116203,-0.33
9082.415,-115719,0.52
9085.760,-116138,-0.22
9088.790,-115897,0.21
9091.821,-115595,0.74
9094.851,-116269,-0.45
9097.881,-115928,0.15
9100.912,-115914,0.18
9103.942,-115966,0.09
9106.972,-115667,0.61
9110.316,-116146,-0.23
9113.346,-115823,0.34
9116.377,-115887,0.23
9119.407,-116436,-0.74
9122.437,-115961,0.10
9125.468,-115888,0.22
9128.498,-115131,1.56
9131.528,-115455,0.99
9134.872,-116112,-0.17
9137.902,-116009,0.01
9140.933,-116350,-0.59
9143.963,-115590,0.75
9146.993,-115701,0.55
9150.024,-115486,0.93
9153.054,-115750,0.47
9156.084,-116048,-0.06
9159.424,-117159,-2.02
9162.454,-115949,0.12
9165.485,-115647,0.65
9168.515,-115769,0.43
9171.545,-115780,0.42
9174.576,-116057,-0.07
9177.606,-115923,0.16
9180.636,-116279,-0.47
9183.977,-115983,0.06
9187.007,-115713,0.53
9190.038,-115105,1.61
9193.068,-115934,0.14
9196.098,-115591,0.75
9199.129,-116297,-0.50
9202.159,-116364,-0.62
9205.189,-115828,0.33
9208.537,-115516,0.88
9211.567,-115957,0.10
9214.598,-116295,-0.49
9217.628,-116174,-0.28
9220.658,-116040,-0.04
9223.689,-115333,1.20
9226.719,-115627,0.69
9229.749,-114998,1.80
9233.089,-115702,0.55
9236.119,-116064,-0.09
9239.150,-116360,-0.61
9242.180,-116133,-0.21
9245.210,-115452,0.99
9248.241,-115378,1.12
9251.271,-115364,1.15
9254.301,-115470,0.96
9257.643,-116667,-1.15
9260.673,-115998,0.03
9263.704,-115839,0.31
9266.734,-115377,1.13
9269.764,-115319,1.23
9272.795,-115427,1.04
9275.825,-116287,-0.48
9278.855,-116269,-0.45
9282.199,-116457,-0.78
9285.229,-115418,1.05
9288.260,-115453,0.99
9291.290,-115403,1.08
9294.320,-115858,0.28
9297.351,-115707,0.54
9300.381,-116082,-0.12
9303.411,-115972,0.08
9306.755,-116150,-0.24
9309.785,-115197,1.44
9312.816,-115719,0.52
9315.846,-115536,0.85
9318.876,-116083,-0.12
9321.907,-116131,-0.20
9324.937,-115647,0.65
9327.967,-115529,0.86
9331.322,-115399,1.09
9334.352,-115614,0.71
9337.383,-116043,-0.05
9340.413,-116300,-0.50
9343.443,-115682,0.59
9346.474,-115508,0.90
9349.504,-115208,1.42
9352.534,-116078,-0.11
9355.877,-116113,-0.17
9358.907,-116080,-0.11
9361.938,-116253,-0.42
9364.968,-116121,-0.19
9367.998,-115422,1.05
9371.029,-115274,1.31
9374.059,-115890,0.22
9377.089,-115631,0.68
9380.433,-116900,-1.56
9383.463,-116093,-0.14
9386.494,-115403,1.08
9389.524,-115330,1.21
9392.554,-115515,0.88
9395.585,-115763,0.45
9398.615,-115933,0.14
9401.645,-115950,0.11
9404.989,-116213,-0.35
9408.019,-115303,1.26
9411.050,-115708,0.54
9414.080,-115685,0.58
9417.110,-116349,-0.59
9420.141,-115928,0.15
9423.171,-115747,0.47
9426.201,-115856,0.28
9429.552,-115503,0.90
9432.582,-115952,0.11
9435.613,-116127,-0.20
9438.643,-116141,-0.22
9441.673,-115683,0.59
9444.704,-116034,-0.03
9447.734,-115585,0.76
9450.764,-115424,1.04
9454.097,-115921,0.17
9457.127,-116118,-0.18
9460.158,-116485,-0.83
9463.188,-115873,0.25
9466.218,-115624,0.69
9469.249,-115275,1.31
9472.279,-115502,0.91
9475.309,-116709,-1.23
9478.650,-116670,-1.16
9481.680,-116411,-0.70
9484.711,-115782,0.41
9487.741,-115761,0.45
9490.771,-115185,1.47
9493.802,-116090,-0.13
9496.832,-116212,-0.35
9499.862,-116543,-0.93
9503.205,-116162,-0.26
9506.235,-115509,0.89
9509.266,-115510,0.89
9512.296,-115468,0.97
9515.326,-115994,0.04
9518.357,-116136,-0.21
9521.387,-116080,-0.11
9524.417,-115529,0.86
9527.761,-116193,-0.31
9530.791,-115374,1.13
9533.822,-115664,0.62
9536.852,-115889,0.22
9539.882,-116746,-1.29
9542.913,-115742,0.48
9545.943,-115788,0.40
9548.973,-115438,1.02
9552.317,-116294,-0.49
9555.347,-116183,-0.30
9558.378,-115733,0.50
9561.408,-116221,-0.36
9564.438,-115643,0.66
9567.469,-115971,0.08
9570.499,-115127,1.57
9573.529,-115533,0.85
9576.873,-116329,-0.55
9579.903,-116976,-1.70
9582.934,-115912,0.18
9585.964,-115760,0.45
9588.994,-115299,1.26
9592.025,-115521,0.87
9595.055,-116171,-0.28
9598.085,-116108,-0.16
9601.439,-116363,-0.61
9604.469,-115365,1.15
9607.500,-115279,1.30
9610.530,-115242,1.36
9613.560,-115824,0.34
9616.591,-115955,0.11
9619.621,-116478,-0.82
9622.651,-115541,0.84
9625.996,-116177,-0.29
9629.026,-115517,0.88
9632.057,-115254,1.34
9635.087,-115859,0.28
9638.117,-115796,0.39
9641.148,-116336,-0.57
9644.178,-116431,-0.73
9647.208,-115262,1.33
9650.557,-115356,1.16
9653.587,-115895,0.21
9656.618,-116007,0.01
9659.648,-116511,-0.88
9662.678,-116247,-0.41
